ID,TARGET
1057,0.017867839187
1058,0.00064646255595
1060,0.000264187275392
1062,0.00460620274171
1063,0.0358919060939
1064,0.0355236344565
1065,0.0106550768404
1066,0.00390633810634
1067,0.147173789428
1068,0.0636477586139
1070,0.107281458706
1072,0.0126705385588
1077,0.238575577343
1078,0.012685991122
1079,0.00123790801255
1081,0.0277178506729
1082,0.182092221868
1093,0.00708413900914
1094,0.0437402876635
1102,0.0262513061013
1103,0.0875326584013
1106,0.0115656208284
1107,0.203241750242
1112,0.0526131222877
1113,0.000520489814782
1114,0.028930471916
1116,0.00142380952381
1118,0.00553026559356
1120,0.0203662572739
1121,0.0163124649438
1128,0.0554137673107
1130,0.0517028216728
1132,0.00540020379522
1135,0.00863113752422
1138,0.110343471715
1139,0.000183427606226
1141,0.0151754513291
1143,0.180588813845
1146,0.128001220374
1148,0.0207608556739
1149,0.0115230862275
1151,0.00915272955628
1152,0.0254574880806
1153,0.00595697670542
1155,0.0306992964265
1157,0.000230465731573
1160,0.0504293624238
1161,0.00669148059317
1162,0.00387979988904
1164,0.0515873110338
1168,0.00655521624345
1169,0.00371651412929
1174,0.222950761559
1176,0.00145608465608
1177,0.243608790726
1178,0.00690150737497
1180,0.0302812211783
1181,0.0456782315607
1182,0.100856093053
1185,0.0478585693876
1190,0.00498652921153
1194,0.000542078325869
1196,0.0180400615089
1199,0.00987196390478
1200,0.00644332676368
1201,0.00481714035944
1202,0.0338916130395
1206,0.271420901723
1207,0.00154216524217
1208,0.000183762871902
1212,0.0475587445779
1216,0.000527164692174
1219,0.00319478173557
1221,0.00461461885992
1222,0.000766607336538
1225,0.00750635974663
1227,0.0105854762165
1230,0.0509913531372
1231,0.015509898758
1232,0.00974126764893
1233,0.00207432897726
1234,0.038554141297
1235,0.00419074349454
1236,0.165509155086
1237,0.00425455713099
1238,0.0748235236327
1239,0.0428304267149
1240,0.0563869298228
1241,0.00290094846168
1244,0.0290243348787
1245,0.0430438847873
1247,0.0104280920814
1250,0.0154834007295
1251,0.00039503050885
1257,0.00550903661731
1259,0.000250579773361
1266,0.0730062633445
1267,0.257418569349
1268,0.00166595870017
1270,0.346563627475
1272,0.00391484626485
1273,0.0940661878541
1276,0.0585164034075
1278,8.26953673618e-05
1279,0.0400035980932
1283,0.0461414308209
1284,0.0165746089447
1286,0.00360514858062
1289,0.00676714570832
1290,0.0
1292,0.00220811965812
1293,0.0348483349563
1294,0.190532907758
1296,0.11650276159
1298,0.00264962078136
1299,0.102996537659
1301,0.00258523060935
1304,0.0731956016467
1306,0.00547850764985
1308,0.111044496408
1310,0.0147148298869
1311,0.0040618339867
1312,0.0799745087346
1315,0.000511158110866
1318,0.0435729680047
1319,0.0119276726541
1320,0.00229128873897
1323,0.00138820031435
1324,0.0220844905095
1325,0.0211918192918
1326,0.00102059422059
1329,0.187438765661
1331,0.0979418152831
1332,0.0193054819346
1335,0.000388118380245
1336,0.201960763936
1338,0.0237468165821
1340,0.0836753479602
1342,0.000689386566772
1345,0.00961733089409
1347,0.00150532593693
1349,0.0160878364579
1350,0.052641070694
1351,0.00109129389129
1354,0.00170280394986
1355,0.00247148867361
1356,0.0135175321439
1359,0.00608956289328
1361,0.274238480814
1362,0.195179103038
1363,0.130419479003
1365,0.00165461760462
1366,0.0202957195849
1367,0.0268395118809
1368,0.000511537487456
1369,0.000964581737466
1370,0.0106003796076
1371,0.0135441173936
1372,0.148307983285
1374,0.030662024859
1375,0.101915129248
1376,0.0819615779034
1379,0.000271212121212
1380,0.0119523103841
1383,0.0207608556739
1387,0.0764908975022
1388,0.185665549245
1389,0.0081852304457
1390,0.0304955386117
1394,0.0339460982985
1396,0.144722960984
1397,0.0538961959992
1399,0.00581693479886
1400,0.042901765926
1402,0.241723732517
1403,0.0504690033822
1404,0.0753803688235
1405,0.156451662834
1407,0.0497296441576
1409,0.00261277234392
1413,0.000100972821627
1415,0.0224404914274
1416,0.0251217360576
1418,0.000895672712969
1422,3.11992980897e-06
1423,0.000951347708895
1425,0.00158612313612
1428,0.0160698148974
1429,0.0046506044914
1430,0.0207608556739
1431,0.093112595583
1432,0.00166275067
1434,0.000299922832207
1435,0.000285231352546
1436,0.279805281879
1438,0.000190781831544
1443,0.0775701600576
1445,0.0340399608017
1446,0.12012144731
1453,0.00746345190757
1456,0.00756670644171
1458,0.0310834661984
1459,0.00205993080993
1460,0.0117840405782
1461,0.153767798017
1462,0.210521841324
1463,0.0175407426441
1466,0.194992125618
1467,0.0129119087943
1469,0.107831149295
1470,0.00445030459736
1471,0.151799375661
1473,0.0136991920597
1476,0.0121001119051
1477,0.0228117539868
1481,0.0207608556739
1482,0.0380073165653
1485,0.096485766287
1486,0.134524848465
1490,0.0192991182565
1491,0.144474738507
1493,0.00143516721649
1494,0.0379050644168
1500,0.00384031524032
1504,0.014323983696
1506,0.00274868460025
1509,0.00520531505532
1512,0.0011296367852
1514,0.0214523481303
1518,0.0134924645728
1520,0.00223814260402
1522,0.0698980837457
1525,0.15392584932
1526,0.0420133250173
1529,0.203090329648
1530,0.0591198431498
1532,0.00033385143429
1533,0.00922676175111
1537,0.00859625501219
1542,0.0546025961989
1544,0.0440891115392
1545,0.174103501846
1546,0.130419479003
1549,0.143491923838
1551,0.000980477568679
1552,0.000269020356527
1555,0.0162741780906
1556,0.000303545112853
1558,0.191703557248
1560,0.00221569705937
1561,0.0439642603584
1562,0.00610880705466
1563,6.18435129182e-05
1566,0.000363756613757
1568,0.0138640419577
1570,0.00422487662925
1575,0.0935912461787
1577,0.0139643754699
1579,0.00128544939967
1581,0.00456877196877
1582,0.131600633664
1585,0.0616542602499
1586,0.00965633518197
1587,0.00423736383442
1593,0.0356696595931
1597,0.197881548809
1599,0.0138582020376
1608,0.00111291531522
1609,0.0207608556739
1612,0.0359865774067
1615,0.000492921112168
1616,0.0098644897839
1618,0.00594401678023
1619,0.000397208318293
1624,0.00622233284036
1625,0.115012040145
1627,0.00626393836247
1628,0.193717589539
1635,0.0130119684565
1636,0.0631611621263
1637,0.0183076781986
1640,0.0120708949494
1642,0.00438486350135
1645,0.0254286663206
1647,0.00954837908296
1648,0.176990389098
1650,0.00491030821031
1651,0.0523571291075
1653,0.00525453535008
1654,0.000770696900651
1655,0.0125107873608
1656,0.0765945338468
1657,0.0972631603013
1659,0.128923464236
1661,0.125467290758
1662,0.0754676857955
1663,0.124774318813
1664,0.0535358849096
1671,0.0159324083252
1673,0.0207608556739
1674,0.00852462358389
1678,0.0186530154023
1680,0.0353515460832
1682,0.0459786808507
1687,0.00130059442288
1689,0.000272200138158
1690,0.00350464165464
1691,0.00816327468827
1692,0.0442725976488
1696,0.0192578900078
1701,0.152652692135
1702,0.027929091693
1705,0.00947498622677
1707,0.0384265703387
1711,0.0156487922329
1714,0.0385055702467
1715,0.176646126672
1716,0.0306444572731
1717,0.00150555500774
1719,0.000446570766553
1723,0.00347980223662
1725,5.55555555556e-05
1726,0.287873367695
1728,0.000154828692224
1730,0.0059792041292
1731,0.000219538648914
1736,0.000616666666667
1742,0.227664467056
1745,0.0942597894533
1747,0.150124437498
1749,0.0014854216785
1750,0.123538840704
1751,0.00471110437321
1752,0.0146393915997
1753,0.124001709319
1754,0.0152908087843
1758,0.141689292771
1759,0.0255486226736
1760,0.00219510543922
1761,0.0136087508014
1763,0.056200742569
1765,0.115638734391
1767,0.0849136539986
1768,0.00141702253921
1769,0.00143176727801
1774,0.0341162929846
1775,0.014785345906
1776,4.73812002353e-05
1777,0.0248092775202
1779,0.0143401104342
1780,0.0433231297399
1783,0.0170361759568
1784,0.000685185185185
1785,0.00207436267436
1789,0.0157226780698
1790,0.0273620618733
1792,0.020513696924
1793,0.0437097669918
1795,0.0033668313157
1796,0.00692073035897
1798,0.0213340637238
1802,0.0180377984657
1803,0.0692444035239
1805,0.000981481481481
1806,0.0585417093367
1809,0.00886494698112
1810,1.24162758338e-05
1812,0.025316541568
1813,0.0776310468165
1814,0.119499126644
1815,0.0471230005919
1817,0.0236767620724
1818,0.0296719658108
1819,0.0154391509152
1820,0.00530139038358
1821,0.211857623505
1823,0.0687790225885
1826,0.0200840164594
1827,0.0198509352017
1829,0.182999323749
1831,0.00170446335679
1833,0.0548313225646
1834,0.00453915158915
1837,0.0202885204754
1838,0.000142742842892
1839,0.00046441771037
1840,0.0363259069906
1841,0.0159540340923
1842,0.00972057262612
1844,0.0688742186963
1845,0.000560897435897
1846,0.000117859891871
1847,0.00205441806605
1850,0.000481728651461
1851,0.0347291235986
1852,0.0
1860,0.0288020123232
1862,0.0439885498275
1864,0.163153754206
1865,0.0027184986088
1866,0.0109650334323
1867,0.029591948462
1870,0.03206324215
1871,0.00185501535502
1872,0.00582491948229
1873,0.000563007818845
1874,0.107608205398
1876,0.027799377629
1878,0.0561341545578
1879,0.138461451718
1884,0.00148245828246
1885,0.00417903994604
1888,0.00130317304289
1893,0.0220075094355
1897,0.0200717296554
1901,0.00366469525397
1902,0.0124942465917
1903,0.000451852004012
1905,0.0199343400496
1907,0.00133634433961
1908,0.219840736114
1919,0.166570321973
1921,0.237109626626
1926,0.00375822414858
1928,0.016347004174
1930,0.136629794752
1933,0.0690222572691
1934,0.0244478709917
1935,0.0450276323477
1939,0.203406343688
1940,0.0246418377957
1942,0.000713687944879
1943,0.0043614986865
1945,0.00520521809388
1946,0.0167330356258
1948,0.0164166648043
1949,0.00305159016683
1952,0.00486397606747
1953,0.0302276858978
1955,0.00984913173801
1959,0.0428126251973
1963,0.00607060664823
1965,0.00891707736708
1967,0.0142434252414
1968,0.039205190001
1969,0.00289564318075
1970,0.0181552516073
1973,0.0103880052474
1977,0.167559037822
1978,0.010621859219
1979,0.000231481481481
1988,0.0665189647874
1991,0.0391753436712
1994,1.24162758338e-05
1996,0.00024742467411
1997,0.0487008310976
1998,0.0
2000,0.127186745716
2002,0.0415774847701
2004,0.0229882101072
2007,0.0346462299117
2008,0.0101182790003
2010,0.00147811320164
2011,0.0319593828347
2012,0.0938979662666
2015,0.0156980348885
2018,7.9012345679e-05
2019,0.000953124722467
2023,0.031052481967
2024,0.0325845056291
2026,0.0115621168544
2028,0.000873334978611
2029,0.012685991122
2031,0.0130462897636
2033,0.0399344018503
2034,0.131223287063
2037,0.184687068115
2038,0.0155275642506
2039,0.000887698412698
2040,0.000896701383051
2042,0.00698195426606
2045,0.0163305801472
2048,0.0432551210364
2049,0.0162569592255
2050,0.0437403012021
2057,0.0516220024581
2061,0.0269661007135
2063,0.0119939564913
2067,0.0276426600453
2069,0.022880446646
2070,0.0175010458446
2072,0.238053889792
2073,0.132391525373
2075,0.0119933150395
2076,0.0917415179989
2081,0.0157727522015
2082,0.0534289824842
2084,0.0709277871366
2085,0.156401782522
2086,0.0254574880806
2088,0.0578398971242
2092,0.0741730009466
2093,0.0220771836716
2094,0.00300315956664
2096,0.0875019892268
2102,0.016894176553
2103,0.113346994371
2104,0.0400706512412
2108,0.126929876961
2109,0.0435876521082
2111,0.0444305854673
2113,0.0452382132029
2116,0.0406581182772
2117,0.0166822393933
2118,0.0169439574466
2119,0.00318137087968
2120,0.00102005268694
2121,0.00902189587703
2124,0.131718810878
2125,0.0197736248357
2126,0.00227592592593
2127,0.197631432116
2131,5.26606838997e-05
2133,0.0587551321157
2134,0.0527359605393
2136,0.00732241414837
2137,0.0644033636722
2139,0.0309731121115
2144,1.21332186773e-06
2145,0.00616583140464
2146,0.0541144521739
2149,0.0609273180999
2150,0.00107306397306
2151,0.100112420097
2152,0.00406937456591
2153,0.00098205610406
2157,0.0903688994771
2158,0.0117278666724
2159,0.000311688311688
2161,0.00040597483796
2163,0.00437982539456
2166,0.034436077535
2169,0.0264209978035
2171,0.0779011108521
2177,0.00321742071483
2179,0.0918908461474
2182,0.00045849694546
2184,0.157502956685
2185,0.0163431488118
2186,0.00120945165945
2187,0.0106480466796
2188,0.00494545454545
2189,0.00238556039359
2190,0.143233340871
2194,0.00346839815957
2195,0.00244182128794
2196,0.0101447379418
2198,0.0951544742582
2199,0.0307820753814
2200,4.34876192408e-05
2201,0.00351829895251
2203,0.0402829313585
2208,0.00360654077256
2209,0.0183569153069
2210,0.00715641014759
2211,0.000324237329052
2213,0.0167016451958
2214,0.00254132164132
2215,0.196608635607
2216,0.00101754397866
2218,0.000518253968254
2222,0.0270752711698
2224,2.25051246459e-05
2229,0.00121904761905
2230,0.00286757909144
2234,0.0418461810521
2235,0.0106170566988
2237,0.0119337104491
2239,0.000379042618244
2241,0.00721043863544
2242,0.000259309294897
2243,0.00439049658603
2244,0.000179830918723
2245,0.000425383920506
2248,0.0689746640414
2251,6.66666666667e-05
2253,0.177618440057
2254,0.00283624523625
2257,5.4888631576e-05
2261,0.0611415867293
2262,0.0097966268344
2266,0.0031881828311
2269,0.000600317456023
2275,0.00239193121693
2278,0.00270483578046
2279,0.00394504889441
2283,0.00937371517372
2284,0.0246278413222
2285,0.000583194583195
2286,0.00288141746279
2287,0.0499224512604
2289,0.116563387085
2290,0.097769970135
2291,0.0254574880806
2293,0.0186985021217
2300,0.0437458503763
2301,0.00416894548341
2302,0.163773741291
2303,0.0324306667733
2304,7.18578106109e-06
2305,0.0559723550221
2306,0.0205961812711
2307,0.0359865774067
2308,0.145216406856
2311,0.0352017624086
2313,0.0322285419156
2315,5.35890605341e-05
2316,0.0151715509436
2318,0.203221170878
2322,0.0242187932982
2323,0.00630141874402
2325,0.0802098888738
2327,0.0155585489742
2328,0.0820670631909
2329,0.0706451622889
2330,0.0291796610797
2332,0.000580414396129
2333,0.00970010544724
2334,0.0498659945479
2337,0.0403475229394
2338,0.0795445323197
2341,0.147887310338
2344,0.0355236344565
2345,0.00449078236578
2347,0.00924196478902
2348,0.0275577955785
2349,0.000670955866673
2350,0.00141386193422
2351,0.0186606231891
2358,0.0272382151617
2359,0.0734660820219
2361,0.0133027148205
2363,0.0219360791714
2364,0.0203031656224
2366,0.138573905518
2369,0.000858131035437
2370,0.153813758853
2373,0.156484206307
2375,0.0192738271532
2377,0.0332320735003
2384,0.0515873110338
2385,0.00683718623425
2386,0.0492142062191
2387,1.49415880047e-05
2388,0.0512654145345
2392,0.0219286902282
2393,0.0625242021466
2394,0.0207608556739
2395,0.0199399980309
2396,0.0184047141515
2397,0.0154514606419
2400,0.0207608556739
2401,0.0112593899564
2403,0.0170667008373
2407,0.120777494659
2408,0.0273612092174
2410,0.00470513940855
2414,0.1367067862
2416,0.212058348248
2421,0.00261121730674
2422,0.0355236344565
2423,0.0525200755622
2425,0.0266571566767
2430,0.0193369268338
2433,0.0275112202068
2434,0.0220742289301
2437,0.0132272759784
2438,0.00732286464096
2439,0.0322467888754
2440,0.0483870648514
2442,0.00216322566323
2444,0.0158951122951
2449,0.00353974023093
2456,0.0117662881815
2458,0.0162244325936
2462,0.0151147581097
2463,0.0247209942824
2464,0.00604765142265
2465,0.0117399496855
2466,0.00367917267917
2470,0.150203602946
2476,0.00924980493212
2478,0.0208337989862
2482,0.223494261297
2483,0.00906067451554
2484,0.142360435653
2487,5.92592592593e-07
2488,0.00740212589716
2493,0.00526316700728
2494,0.000744444444444
2495,0.0359558936997
2499,0.0181709141658
2501,0.178507603777
2503,0.0290740540505
2504,0.0040732191604
2507,0.0095976915524
2509,0.0112323046698
2511,0.0407726811318
2512,0.171863670718
2515,0.00493381531323
2516,0.00237354589855
2517,0.00926050841929
2521,0.212942441065
2525,0.000281807363275
2527,0.0639686236696
2528,0.00407079560692
2529,0.0253661378382
2530,0.0277647441339
2531,0.134216389793
2533,0.00301567266094
2537,0.0134793357993
2538,0.0141795619354
2539,0.0357496361007
2541,0.00986393271904
2542,0.116563387085
2543,0.00154248780766
2544,9.80503149598e-06
2545,0.00494079801651
2546,0.000503703703704
2548,0.0232405371613
2549,0.00335179943513
2555,0.000787090393429
2556,0.0231622211122
2558,0.0375344361779
2561,0.190655898119
2563,0.130304455165
2566,0.0248000592516
2567,0.0582036310912
2572,0.00153023828024
2573,0.0105528029475
2574,0.0158661641878
2578,0.0107488185085
2580,0.0188408683221
2581,0.00268536556037
2582,0.0347467592996
2586,0.0452340338562
2588,0.000647500466658
2589,0.0587650375224
2591,0.00959619563705
2594,0.0289482682629
2595,0.0178337811115
2596,0.0799810015889
2597,0.00488092117434
2599,0.0151486800237
2600,0.024167456073
2601,0.0531059072231
2611,0.00475119937209
2613,0.0120634214952
2614,0.000474872705901
2615,0.0182234677695
2616,0.218252347043
2617,0.0424358620592
2618,0.000540740740741
2619,0.0405672178548
2626,0.000773544973545
2630,0.215022812237
2632,0.00625124320124
2636,0.00125137085137
2639,0.0151778772867
2642,0.00241503715784
2644,0.237306085694
2647,0.0237660413042
2648,0.2292340306
2649,0.187652178844
2651,0.0161838776215
2652,0.0670277671898
2656,0.179480777063
2658,0.195667292031
2664,0.00401664946189
2667,0.1980866827
2669,0.0964112899083
2670,0.000588073030336
2671,0.184059727299
2672,0.212060793638
2673,0.000180676942411
2678,0.0160108484595
2679,0.0150807859344
2682,0.00272395236085
2684,0.00413800492637
2685,0.020870852903
2687,0.00209420163804
2689,0.00357732954374
2700,0.0108117695918
2701,0.013890725773
2702,0.0104452235129
2704,0.0120064777691
2707,0.000511904761905
2710,0.00943990878403
2713,0.0254574880806
2715,0.0454001961785
2716,0.10017598191
2724,0.00454551004551
2726,0.0341187468881
2727,0.0075137870699
