ID,TARGET
556,0.0
557,0.0
559,0.009
562,0.013
563,0.006
565,0.03
569,0.0
570,0.215
574,0.014
575,0.025
585,0.0
589,0.024
590,0.02
592,0.0
593,0.019
594,0.01
595,0.0
597,0.002
601,0.0
603,0.01
604,0.0
605,0.0141666666667
607,0.0
608,0.026
610,0.0
612,0.179
613,0.046
615,0.013
616,0.202
617,0.0143333333333
619,0.006
620,0.0276738416125
621,0.0
624,0.024
625,0.058
628,0.0
629,0.014
630,0.0394980519481
632,0.008
634,0.002
637,0.0
638,0.019
642,0.065
643,0.004
644,0.087
646,0.0
655,0.007
660,0.0
664,0.016
665,0.071
666,0.002
670,0.082
671,0.093
672,0.006
675,0.003
676,0.076
677,0.0
678,0.008
680,0.031
683,0.017
684,0.0
685,0.308
691,0.141
693,0.007
696,0.0
698,0.0
699,0.001
700,0.007
703,0.004
704,0.025
705,0.0
707,0.081
709,0.0795
711,0.0075
713,0.0
716,0.0
719,0.0
721,0.0
722,0.009
723,0.025
724,0.002
727,0.0
728,0.0
729,0.0
733,0.036
736,0.019
739,0.029
742,0.259
743,0.014
744,0.003
745,0.012
747,0.023
749,0.104
750,0.005
751,0.016
752,0.001
755,0.0
756,0.0
762,0.013
763,0.001
764,0.001
765,0.005
766,0.042
769,0.006
770,0.181
773,0.0
774,0.027
776,0.0
777,0.0
778,0.002
779,0.0
780,0.0
781,0.011
786,0.025
788,0.001
794,0.022
796,0.18025
801,0.1
802,0.004
803,0.01
804,0.0
805,0.0
809,0.0
810,0.021
817,0.015
819,0.03
821,0.0
824,0.282
825,0.014
826,0.034
830,0.006
831,0.094
832,0.0
833,0.023
837,0.001
839,0.0
840,0.021
841,0.0
842,0.002
843,0.008
844,0.078
845,0.002
848,0.034
853,0.033
854,0.0
855,0.0
856,0.014
861,0.006
865,0.0
866,0.0
867,0.002
870,0.002
871,0.0
872,0.0
873,0.0
874,0.034
875,0.004
876,0.019
879,0.0
880,0.0
883,0.0
884,0.001
886,0.005
890,0.0
892,0.016
893,0.288
894,0.037
895,0.0
896,0.0
897,0.005
899,0.157
900,0.013
901,0.0
902,0.313
905,0.028
912,0.03
914,0.257
915,0.036
917,0.13
918,0.0
919,0.0
921,0.0
922,0.012
923,0.007
926,0.0
929,0.045
930,0.0
931,0.0
937,0.0
938,0.004
939,0.051
941,0.011
946,0.033
947,0.174
950,0.001
951,0.0
952,0.0
953,0.031
954,0.004
955,0.0
956,0.026
957,0.008
960,0.002
963,0.221
966,0.017
969,0.099
971,0.002
972,0.008
975,0.006
980,0.008
982,0.155
983,0.0
985,0.102
987,0.004
988,0.009
991,0.002
992,0.0
995,0.112
996,0.008
998,0.0
1001,0.006
1002,0.002
1004,0.0
1005,0.042
1010,0.0
1011,0.001
1012,0.0
1013,0.036
1014,0.016
1015,0.051
1016,0.00189285714286
1022,0.005
1023,0.007
1024,0.0
1025,0.0
1026,0.048
1028,0.003
1029,0.075
1032,0.017
1034,0.025
1036,0.001
1037,0.002
1039,0.182
1042,0.0
1045,0.0
1046,0.021
1050,0.001
1052,0.03
1055,0.0
1057,0.058
1058,0.001
1060,0.0
1062,0.002
1063,0.0
1064,0.0180613306418
1065,0.013
1066,0.018
1067,0.0640373015873
1068,0.073
1070,0.39453015873
1072,0.004
1077,0.189
1078,0.0
1079,0.0
1081,0.004
1082,0.009
1093,0.007
1094,0.005
1102,0.026
1103,0.0085
1106,0.035
1107,0.047
1112,0.05
1113,0.0
1114,0.032
1116,0.002
1118,0.005
1120,0.0
1121,0.0
1128,0.08
1130,0.001
1132,0.0
1135,0.008
1138,0.126
1139,0.001
1141,0.0
1143,0.211
1146,0.126
1148,0.0247739815103
1149,0.008
1151,0.0
1152,0.0448856114448
1153,0.0
1155,0.038
1157,0.0
1160,0.04
1161,0.02
1162,0.019
1164,0.0893911164527
1168,0.01
1169,0.0
1174,0.172892857143
1176,0.008
1177,0.154
1178,0.0
1180,0.067
1181,0.026
1182,0.117
1185,0.192454015429
1190,0.021
1194,0.0
1196,0.029
1199,0.0
1200,0.0
1201,0.008
1202,0.033
1206,0.288
1207,0.001
1208,0.0
1212,0.066
1216,0.0
1219,0.0
1221,0.008
1222,0.0
1225,0.001
1227,0.0
1230,0.065
1231,0.0
1232,0.0
1233,0.003
1234,0.004
1235,0.0
1236,0.563171428571
1237,0.002
1238,0.074
1239,0.392
1240,0.05
1241,0.001
1244,0.038
1245,0.009
1247,0.0
1250,0.01
1251,0.0
1257,0.0
1259,0.0
1266,0.042
1267,0.792
1268,0.004
1270,0.736
1272,0.009
1273,0.086
1276,0.042
1278,0.001
1279,0.037
1283,0.049
1284,0.0
1286,0.01
1289,0.011
1290,0.001
1292,0.003
1293,0.034
1294,0.255
1296,0.163
1298,0.0
1299,0.127
1301,0.015
1304,0.072
1306,0.004
1308,0.143
1310,0.018
1311,0.001
1312,0.048
1315,0.0
1318,0.0169333333333
1319,0.05
1320,0.027
1323,0.001
1324,0.031
1325,0.022
1326,0.005
1329,0.458
1331,0.125
1332,0.032
1335,0.0
1336,0.155
1338,0.022
1340,0.0849880952381
1342,0.0
1345,0.013
1347,0.0
1349,0.0
1350,0.051
1351,0.002
1354,0.001
1355,0.001
1356,0.0
1359,0.005
1361,0.162
1362,0.331
1363,0.134799061269
1365,0.001
1366,0.008
1367,0.0
1368,0.0
1369,0.008
1370,0.007
1371,0.0
1372,0.154
1374,0.013
1375,0.009
1376,0.041
1379,0.001
1380,0.0
1383,0.0247739815103
1387,0.079
1388,0.044
1389,0.006
1390,0.038
1394,0.0454103896104
1396,0.0398551587302
1397,0.017
1399,0.0
1400,0.645
1402,0.207
1403,0.07
1404,0.075
1405,0.182
1407,0.073
1409,0.0
1413,0.0
1415,0.013
1416,0.034
1418,0.0
1422,0.0
1423,0.004
1425,0.001
1428,0.0
1429,0.014
1430,0.0247739815103
1431,0.116
1432,0.0
1434,0.0
1435,0.0
1436,0.303
1438,0.001
1443,0.068
1445,0.042
1446,0.09
1453,0.008
1456,0.003
1458,0.011
1459,0.002
1460,0.011
1461,0.174
1462,0.637
1463,0.0
1466,0.255208940549
1467,0.00233333333333
1469,0.158
1470,0.008
1471,0.339507697514
1473,0.053
1476,0.02
1477,0.029
1481,0.0247739815103
1482,0.001
1485,0.08
1486,0.193
1490,0.023
1491,0.168135481185
1493,0.001
1494,0.02
1500,0.007
1504,0.012
1506,0.0
1509,0.007
1512,0.001
1514,0.067
1518,0.0
1520,0.0
1522,0.082
1525,0.237579636948
1526,0.021
1529,0.71
1530,0.007
1532,0.0
1533,0.003
1537,0.002
1542,0.031
1544,0.009
1545,0.1
1546,0.134799061269
1549,0.15
1551,0.0
1552,0.0
1555,0.0
1556,0.0
1558,0.0
1560,0.0
1561,0.045
1562,0.0
1563,0.0
1566,0.002
1568,0.016
1570,0.0
1575,0.03
1577,0.00483333333333
1579,0.0
1581,0.005
1582,0.204
1585,0.021
1586,0.008
1587,0.012
1593,0.007
1597,0.272
1599,0.019
1608,0.0
1609,0.0247739815103
1612,0.0599189741386
1615,0.0
1616,0.005
1618,0.018
1619,0.0
1624,0.0
1625,0.155
1627,0.0
1628,0.078
1635,0.0
1636,0.001
1637,0.012
1640,0.0
1642,0.007
1645,0.0
1647,0.003
1648,0.116
1650,0.0
1651,0.044
1653,0.006
1654,0.013
1655,0.021
1656,0.066
1657,0.003
1659,0.012
1661,0.12
1662,0.1
1663,0.158433333333
1664,0.071
1671,0.0
1673,0.0247739815103
1674,0.002
1678,0.078
1680,0.062
1682,0.059
1687,0.0
1689,0.002
1690,0.007
1691,0.004
1692,0.041
1696,0.035
1701,0.141
1702,0.017
1705,0.0
1707,0.002
1711,0.0
1714,0.027
1715,0.062
1716,0.0
1717,0.003
1719,0.0
1723,0.0
1725,0.0
1726,0.347
1728,0.0
1730,0.006
1731,0.0
1736,0.001
1742,0.228
1745,0.073
1747,0.283791666667
1749,0.001
1750,0.196
1751,0.028
1752,0.012
1753,0.113
1754,0.001
1758,0.202
1759,0.032
1760,0.003
1761,0.0
1763,0.239
1765,0.084
1767,0.119
1768,0.0
1769,0.0
1774,0.034
1775,0.004
1776,0.0
1777,0.0
1779,0.022
1780,0.021
1783,0.0
1784,0.0
1785,0.002
1789,0.0
1790,0.005
1792,0.009
1793,0.0
1795,0.001
1796,0.011
1798,0.04
1802,0.028
1803,0.041
1805,0.002
1806,0.053
1809,0.011
1810,0.0
1812,0.001
1813,0.068
1814,0.128
1815,0.044
1817,0.022
1818,0.048
1819,0.0
1820,0.015
1821,0.178
1823,0.053
1826,0.026
1827,0.015
1829,0.209
1831,0.002
1833,0.079
1834,0.007
1837,0.0
1838,0.0
1839,0.002
1840,0.047
1841,0.014
1842,0.011
1844,0.072
1845,0.0
1846,0.0
1847,0.0
1850,0.0
1851,0.106
1852,0.0
1860,0.00236507936508
1862,0.039
1864,0.203666517809
1865,0.0
1866,0.0005
1867,0.021
1870,0.033
1871,0.007
1872,0.0
1873,0.0
1874,0.08
1876,0.05
1878,0.035
1879,0.249686611067
1884,0.002
1885,0.005
1888,0.003
1893,0.059
1897,0.00253174603175
1901,0.004
1902,0.001
1903,0.0
1905,0.021
1907,0.001
1908,0.344
1919,0.0562698863636
1921,0.088
1926,0.0
1928,0.024
1930,0.113439931069
1933,0.052
1934,0.047
1935,0.035
1939,0.138
1940,0.0
1942,0.0
1943,0.009
1945,0.001
1946,0.012
1948,0.006
1949,0.001
1952,0.0
1953,0.01
1955,0.0
1959,0.041
1963,0.0
1965,0.007
1967,0.0
1968,0.066
1969,0.0
1970,0.003
1973,0.007
1977,0.136
1978,0.0
1979,0.0
1988,0.075
1991,0.0
1994,0.0
1996,0.0
1997,0.072
1998,0.001
2000,0.093
2002,0.044
2004,0.0
2007,0.04
2008,0.003
2010,0.002
2011,0.045
2012,0.063
2015,0.029
2018,0.0
2019,0.0
2023,0.0
2024,0.01
2026,0.0
2028,0.0
2029,0.0
2031,0.0
2033,0.00809404761905
2034,0.139
2037,0.0766333333333
2038,0.0
2039,0.003
2040,0.0
2042,0.0
2045,0.0
2048,0.018
2049,0.0
2050,0.059
2057,0.004
2061,0.006
2063,0.018
2067,0.015
2069,0.025
2070,0.009
2072,0.302
2073,0.097
2075,0.007
2076,0.205
2081,0.0
2082,0.056
2084,0.08
2085,0.156
2086,0.0448856114448
2088,0.028
2092,0.0
2093,0.015
2094,0.0
2096,0.002
2102,0.01
2103,0.196934983221
2104,0.044
2108,0.11275
2109,0.033
2111,0.026
2113,0.05
2116,0.052
2117,0.003
2118,0.02
2119,0.0
2120,0.0
2121,0.001
2124,0.211
2125,0.001
2126,0.008
2127,0.225
2131,0.0
2133,0.054
2134,0.041
2136,0.008
2137,0.029
2139,0.0
2144,0.0
2145,0.012
2146,0.092
2149,0.034
2150,0.0
2151,0.06
2152,0.003
2153,0.0
2157,0.116
2158,0.0
2159,0.002
2161,0.0
2163,0.006
2166,0.027
2169,0.041
2171,0.012
2177,0.001
2179,0.061
2182,0.0
2184,0.004
2185,0.0
2186,0.003
2187,0.01
2188,0.001
2189,0.0
2190,0.243499605363
2194,0.008
2195,0.0
2196,0.02
2198,0.082
2199,0.046
2200,0.0
2201,0.007
2203,0.028
2208,0.0
2209,0.024
2210,0.007
2211,0.0
2213,0.008
2214,0.001
2215,0.196
2216,0.0
2218,0.001
2222,0.002
2224,0.0
2229,0.005
2230,0.0
2234,0.065
2235,0.009
2237,0.0
2239,0.0
2241,0.015
2242,0.0
2243,0.0
2244,0.0
2245,0.001
2248,0.064
2251,0.0
2253,0.02925
2254,0.001
2257,0.0
2261,0.043
2262,0.0
2266,0.0
2269,0.004
2275,0.004
2278,0.002
2279,0.003
2283,0.011
2284,0.00233333333333
2285,0.0
2286,0.006
2287,0.021
2289,0.141049592508
2290,0.014
2291,0.0448856114448
2293,0.0
2300,0.053
2301,0.006
2302,0.163
2303,0.048
2304,0.0
2305,0.088
2306,0.001
2307,0.0599189741386
2308,0.031
2311,0.014
2313,0.013
2315,0.0
2316,0.014
2318,0.388
2322,0.018
2323,0.0
2325,0.06
2327,0.0
2328,0.078
2329,0.031
2330,0.037
2332,0.0
2333,0.021
2334,0.03
2337,0.033
2338,0.126
2341,0.115
2344,0.0180613306418
2345,0.005
2347,0.005
2348,0.018
2349,0.0
2350,0.001
2351,0.017
2358,0.017
2359,0.03
2361,0.0
2363,0.041
2364,0.02
2366,0.168
2369,0.0
2370,0.089
2373,0.134
2375,0.029
2377,0.019
2384,0.0893911164527
2385,0.006
2386,0.022
2387,0.0
2388,0.072
2392,0.0
2393,0.083
2394,0.0247739815103
2395,0.013
2396,0.001
2397,0.005
2400,0.0247739815103
2401,0.022
2403,0.014
2407,0.189
2408,0.005
2410,0.0
2414,0.079
2416,0.229
2421,0.002
2422,0.0180613306418
2423,0.085
2425,0.011
2430,0.049
2433,0.032
2434,0.033
2437,0.012
2438,0.0
2439,0.0
2440,0.001
2442,0.002
2444,0.024
2449,0.001
2456,0.0
2458,0.024
2462,0.006
2463,0.03
2464,0.01
2465,0.009
2466,0.013
2470,0.0639611898677
2476,0.0
2478,0.004
2482,0.133
2483,0.001
2484,0.051
2487,0.0
2488,0.0
2493,0.004
2494,0.0
2495,0.062
2499,0.000618267854613
2501,0.144
2503,0.042
2504,0.0
2507,0.0
2509,0.001
2511,0.0
2512,0.361
2515,0.005
2516,0.001
2517,0.0
2521,0.084
2525,0.005
2527,0.07
2528,0.0
2529,0.027
2530,0.04
2531,0.069
2533,0.003
2537,0.0
2538,0.001
2539,0.028
2541,0.01
2542,0.141049592508
2543,0.001
2544,0.0
2545,0.001
2546,0.0
2548,0.006
2549,0.0
2555,0.0
2556,0.02
2558,0.014
2561,0.206
2563,0.008
2566,0.04
2567,0.001
2572,0.005
2573,0.013
2574,0.0
2578,0.002
2580,0.033
2581,0.005
2582,0.002
2586,0.059
2588,0.0
2589,0.052
2591,0.0
2594,0.034
2595,0.006
2596,0.026
2597,0.002
2599,0.023
2600,0.0
2601,0.045
2611,0.002
2613,0.0
2614,0.0
2615,0.0
2616,0.066
2617,0.0219119047619
2618,0.001
2619,0.041
2626,0.002
2630,0.697
2632,0.006
2636,0.001
2639,0.004
2642,0.003
2644,0.482
2647,0.0
2648,0.164
2649,0.191
2651,0.003
2652,0.05
2656,0.003
2658,0.202
2664,0.019
2667,0.249
2669,0.141
2670,0.0
2671,0.07
2672,0.281
2673,0.001
2678,0.017
2679,0.012
2682,0.0
2684,0.007
2685,0.0
2687,0.007
2689,0.008
2700,0.007
2701,0.0
2702,0.021
2704,0.0
2707,0.005
2710,0.019
2713,0.0448856114448
2715,0.048
2716,0.091
2724,0.011
2726,0.0145
2727,0.001
2728,0.001
2730,0.0
2731,0.05
2733,0.026
2736,0.0
2737,0.002
2739,0.024
2740,0.0
2741,0.019
2745,0.043
2747,0.476
2749,0.019
2751,0.0
2752,0.027
2759,0.036
2760,0.0
2764,0.0
2766,0.0
2769,0.012
2772,0.237
2773,0.0
2774,0.003
2776,0.011
2779,0.0
2782,0.8
2783,0.0
2788,0.0
2789,0.036
2791,0.001
2793,0.029
2794,0.0
2796,0.041
2801,0.011
2803,0.092
2804,0.0
2805,0.0
2806,0.449
2808,0.015
2809,0.0
2812,0.0
2814,0.026
2815,0.003
2816,0.073
2817,0.0331319317382
2819,0.014
2821,0.0618615250666
2822,0.02
2825,0.038
2827,0.0
2829,0.002
2830,0.026
2831,0.001
2833,0.0
2838,0.03
2839,0.087
2843,0.0
2845,0.0
2849,0.005
2850,0.001
2852,0.008
2859,0.0
2861,0.0
2862,0.033
2863,0.021
2865,0.009
2866,0.057
2867,0.019
2869,0.018
2871,0.0
2872,0.0
2873,0.102
2874,0.003
2876,0.001
2877,0.0
2880,0.113
2881,0.0
2882,0.005
2885,0.089
2886,0.05
2888,0.008
2889,0.041
2891,0.026
2892,0.004
2893,0.290442705382
2897,0.077
2898,0.004
2899,0.0
2901,0.0
2903,0.103066666667
2904,0.012
2905,0.08
2906,0.024
2908,0.008
2910,0.252
2913,0.0
2914,0.0
2915,0.001
2917,0.003
2918,0.022
2919,0.115208840261
2920,0.16
2921,0.006
2922,0.021
2925,0.00175
2926,0.017
2927,0.0
2928,0.056
2929,0.0
2930,0.003
2936,0.0
2944,0.0
2949,0.0
2950,0.003
2951,0.008
2952,0.005
2955,0.001
2957,0.012
2959,0.001
2960,0.0
2961,0.036
2963,0.002
2966,0.0
2967,0.004
2968,0.016
2969,0.052
2970,0.041
2972,0.066
2973,0.027
2974,0.003
2975,0.065
2976,0.041
2980,0.0
2983,0.0599189741386
2984,0.149
2986,0.028
2988,0.042
2989,0.018
2990,0.005
2991,0.05
2994,0.0
2995,0.069
2997,0.02
3000,0.255
3001,0.065
3002,0.004
3003,0.016
3005,0.0
3007,0.0
3008,0.002
3009,0.001
3011,0.031
3012,0.059
3015,0.0
3017,0.012
3019,0.062
3022,0.0
3025,0.0
3027,0.072
3028,0.001
3030,0.0
3031,0.0
3033,0.063
3035,0.036
3036,0.021
3037,0.0
3039,0.0
3041,0.035
3046,0.0
3047,0.0
3048,0.013
3050,0.005
3051,0.0
3053,0.002
3055,0.004
3056,0.004
3058,0.011
3060,0.106
3062,0.045
3063,0.55
3064,0.57
3065,0.249
3067,0.002
3069,0.605
3070,0.019
3072,0.198
3073,0.073
3074,0.0
3079,0.0
3080,0.465388095238
3083,0.099
3084,0.025
3089,0.0
3093,0.0
3094,0.166
3096,0.280321428571
3098,0.008
3100,0.007
3101,0.023
3102,0.016
3104,0.064
3105,0.008
3106,0.0247739815103
3109,0.002
3110,0.027
3111,0.027
3113,0.036
3115,0.0
3116,0.0
3120,0.009
3122,0.0
3124,0.0247739815103
3128,0.0
3129,0.009
3130,0.031
3132,0.038
3133,0.001
3135,0.024
3138,0.058
3139,0.046
3140,0.204704170945
3143,0.006
3146,0.028
3148,0.145
3149,0.019
3150,0.0
3152,0.053
3153,0.111
3154,0.003
3155,0.001
3159,0.013
3162,0.0
3163,0.404
3164,0.0
3166,0.018
3167,0.0
3168,0.0
3171,0.0
3172,0.12
3173,0.006
3177,0.572
3181,0.01
3183,0.22
3185,0.0
3186,0.0
3190,0.045
3192,0.007
3193,0.006
3194,0.001
3195,0.011
3197,0.0
3200,0.037
3201,0.063
3206,0.145
3207,0.017
3208,0.06
3210,0.011
3211,0.0
3214,0.024
3216,0.0
3217,0.045
3218,0.071
3219,0.035
3223,0.201512751138
3224,0.01
3227,0.005
3229,0.0
3230,0.004
3231,0.022
3232,0.0
3234,0.0321833333333
3241,0.001
3242,0.0
3244,0.007
3246,0.08
3248,0.005
3249,0.00388333333333
3250,0.0
3252,0.025
3253,0.0
3254,0.0
3255,0.0
3257,0.133
3260,0.0
3264,0.323
3266,0.052
3267,0.028
3268,0.031
3270,0.0
3271,0.021
3274,0.156
3275,0.0
3276,0.274666666667
3278,0.029
3282,0.0
3284,0.114
3287,0.006
3288,0.021
3289,0.088
3291,0.0247142857143
3292,0.035
3293,0.0
3294,0.0
3296,0.029
3298,0.022
3302,0.0
3303,0.035
3304,0.009
3306,0.009
3307,0.236590398663
3309,0.0247739815103
3310,0.438
3311,0.013
3312,0.015
3315,0.004
3316,0.139
3320,0.210642893622
3322,0.037
3324,0.014
3325,0.0
3326,0.028
3329,0.074
3331,0.002
3332,0.001
3334,0.0
3336,0.002
3337,0.001
3339,0.0242445526696
3340,0.133
3341,0.015
3345,0.007
3348,0.02
3350,0.396
3352,0.159
3354,0.0
3355,0.007
3356,0.001
3357,0.0
3360,0.0
3361,0.009
3362,0.006
3363,0.001
3364,0.15
3365,0.025
3366,0.0
3367,0.002
3372,0.029
3374,0.011
3375,0.018
3376,0.005
3377,0.0055
3378,0.003
3380,0.041
3381,0.067
3382,0.015
3385,0.001
3386,0.0
3389,0.0257506486102
3390,0.02
3391,0.0640777777778
3393,0.0
3394,0.035
3401,0.013
3403,0.0
3404,0.01
3406,0.002
3407,0.005
3410,0.0
3411,0.004
3414,0.002
3416,0.0
3418,0.0
3419,0.012
3421,0.864142857143
3422,0.034
3423,0.0
3424,0.07
3426,0.00106753246753
3427,0.01
3429,0.003
3431,0.001
3433,0.028
3435,0.0
3436,0.0
3437,0.146
3438,0.0
3442,0.331
3444,0.003
3447,0.0
3450,0.039
3451,0.009
3454,0.015
3455,0.0
3456,0.0
3459,0.003
3460,0.069
3461,0.0
3463,0.011
3465,0.002
3468,0.014
3469,0.027
3470,0.006
3472,0.001
3473,0.003
3475,0.0
3476,0.004
3478,0.004
3479,0.021
3481,0.04
3483,0.017
3484,0.0
3485,0.035
3488,0.029
3489,0.034
3490,0.002
3494,0.0
3498,0.014
3501,0.018
3503,0.0
3506,0.0
3507,0.024
3509,0.113
3510,0.021
3511,0.081
3512,0.213
3514,0.004
3517,0.038
3519,0.004
3521,0.019
3522,0.001
3524,0.006
3526,0.041
3527,0.014
3529,0.018
3534,0.0
3536,0.0
3539,0.011
3540,0.006
3541,0.009
3542,0.004
3543,0.084
3544,0.161
3545,0.087
3547,0.055
3548,0.03
3549,0.746
3553,0.003
3555,0.004
3556,0.074
3557,0.0
3558,0.012
3564,0.001
3565,0.0
3566,0.056
3568,0.167
3569,0.011
3571,0.029
3574,0.01
3576,0.006
3579,0.059
3582,0.31585952381
3583,0.148605739663
3585,0.0
3586,0.008
3588,0.001
3589,0.023
3590,0.147
3591,0.164
3593,0.0
3594,0.0
3596,0.024
3597,0.0
3598,0.0
3600,0.02
3601,0.0
3602,0.0
3603,0.0
3606,0.109
3610,0.0
3611,0.016
3612,0.0638196149945
3614,0.005
3617,0.0
3618,0.025
3619,0.026
3621,0.052
3622,0.025
3624,0.0
3627,0.0
3628,0.03
3634,0.014
3637,0.027
3638,0.03
3643,0.0317166666667
3644,0.044
3646,0.117
3648,0.0
3651,0.017
3652,0.0035
3654,0.032
3656,0.002
3658,0.06
3659,0.0247739815103
3661,0.025
3663,0.004
3664,0.032
3665,0.0
3668,0.004
3669,0.204
3670,0.0119333333333
3671,0.025
3673,0.001
3674,0.004
3676,0.0
3678,0.01
3679,0.0
3683,0.0
3684,0.051
3685,0.026
3687,0.0
3693,0.082
3696,0.068
3698,0.34
3700,0.0
3702,0.002
3706,0.0
3707,0.002
3716,0.025
3720,0.016
3721,0.0
3723,0.0
3725,0.041
3726,0.127
3734,0.001
3735,0.034
3736,0.0
3737,0.0
3739,0.0
3740,0.0
3743,0.074
3746,0.09
3749,0.002
3754,0.0
3756,0.0
3757,0.191
3759,0.0
3762,0.0201490552877
3763,0.011
3766,0.012
3769,0.001
3770,0.015
3776,0.025
3777,0.005
3778,0.002
3781,0.006
3783,0.0
3787,0.042
3788,0.256
3791,0.008
3792,0.0
3793,0.0
3794,0.026
3795,0.701
3797,0.061
3800,0.109
3802,0.015
3804,0.0247739815103
3805,0.0
3807,0.057
3809,0.034
3811,0.008
3815,0.049
3816,0.636
3819,0.651552380952
3821,0.006
3822,0.03
3823,0.006
3824,0.05
3825,0.019
3827,0.0
3829,0.061
3830,0.184976190476
3831,0.002
3833,0.023
3838,0.029
3842,0.182
3844,0.03
3845,0.0
3848,0.018
3849,0.0
3851,0.0
3855,0.167325793651
3856,0.006
3858,0.344
3859,0.0
3862,0.0
3865,0.118
3866,0.001
3869,0.005
3873,0.082
3876,0.08475
3877,0.015
3878,0.029
3883,0.131102092352
3886,0.0599189741386
3887,0.0
3890,0.0
3894,0.0
3898,0.002
3899,0.014
3901,0.001
3902,0.00130952380952
3903,0.06
3904,0.026
3909,0.0
3911,0.0
3914,0.035
3916,0.038
3917,0.005
3918,0.0
3919,0.0
3921,0.022
3922,0.001
3926,0.071
3928,0.003
3929,0.009
3932,0.215
3933,0.029
3936,0.0
3938,0.085
3940,0.0
3942,0.055
3944,0.0
3946,0.023
3948,0.004
3949,0.05
3951,0.0187454989455
3953,0.0
3954,0.0
3955,0.025
3959,0.018
3960,0.057
3963,0.002
3964,0.0
3965,0.003
3967,0.0
3968,0.001
3969,0.032
3974,0.021
3975,0.005
3980,0.006
3981,0.048
3984,0.008
3986,0.0
3989,0.006
3991,0.076
3992,0.006
3993,0.126
3994,0.008
3996,0.101
3997,0.046
4001,0.15
4002,0.178
4003,0.0
4005,0.073
4009,0.006
4011,0.102
4014,0.111
4016,0.004
4018,0.021
4021,0.002
4022,0.039
4024,0.0
4025,0.024
4027,0.677
4031,0.002
